" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3080C,&registration=IGC-,18,&cn=,18
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30870,&registration=IGC-,19,&cn=,19
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C309C0,&registration=IGC-,20,&cn=,20
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C309AC,&registration=IGC-,21,&cn=,21
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",BF9084,&registration=IGC-,22,&cn=,22
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30A7C,&registration=IGC-,23,&cn=,23
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30824,&registration=IGC-,24,&cn=,24
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3074C,&registration=IGC-,25,&cn=,25
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30990,&registration=IGC-,26,&cn=,26
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30A30,&registration=IGC-,27,&cn=,27
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C308D4,&registration=IGC-,28,&cn=,28
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C307A4,&registration=IGC-,29,&cn=,29
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",BF82E0,&registration=IGC-,30,&cn=,30
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3094C,&registration=IGC-,31,&cn=,31
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",BF920C,&registration=IGC-,32,&cn=,32
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30A84,&registration=IGC-,33,&cn=,33
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C308B0,&registration=IGC-,34,&cn=,34
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C307BC,&registration=IGC-,35,&cn=,35
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3079C,&registration=IGC-,36,&cn=,36
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",BF9074,&registration=IGC-,37,&cn=,37
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30A24,&registration=IGC-,38,&cn=,38
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3096C,&registration=IGC-,39,&cn=,39
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30A60,&registration=IGC-,40,&cn=,40
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C307D8,&registration=IGC-,41,&cn=,41
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30A40,&registration=IGC-,42,&cn=,42
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",BF82D0,&registration=IGC-,43,&cn=,43
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3087C,&registration=IGC-,44,&cn=,44
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30758,&registration=IGC-,45,&cn=,45
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C30914,&registration=IGC-,46,&cn=,46
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C308E8,&registration=IGC-,47,&cn=,47
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C308E4,&registration=IGC-,48,&cn=,48
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3093C,&registration=IGC-,49,&cn=,49
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C307D4,&registration=IGC-,50,&cn=,50
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C309D0,&registration=IGC-,51,&cn=,51
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",BF8334,&registration=IGC-,52,&cn=,52
" wget ""http://DDB.glidernet.org/API/V1/?action=add&login=johndoe@acme.com&password=123456&device_id=&device_type=O&acftype=UFO&device_id=""",C3084C,&registration=IGC-,53,&cn=,53
